BUSINESS_UNIT,JOURNAL_ID,JOURNAL_DATE,FISCAL_YEAR,ACCOUNTING_PERIOD,PROJECT_ID,ACTIVITY_ID,AWARD_ID,FUND_CODE,DEPTID,PROGRAM_CODE,ACCOUNT,ACCOUNT_DESCR,TRANSACTION_SOURCE,SOURCE_DOCUMENT_ID,VENDOR_EMPLOYEE_ID,VENDOR_EMPLOYEE_NAME,TRANSACTION_DESCR,AMOUNT
UNIV1,JR260200083,2/13/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D90015,RDSCI,521000,Fringe Benefits,PAY,PAY2602000936,E100169,Riley Owens,Correction: benefit pool assessment,-1015.54
UNIV1,JR260200090,2/13/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,521000,Fringe Benefits,PAY,PAY2602001017,E100108,Finley Walker,Benefit pool assessment,2407.27
UNIV1,JR260200119,2/13/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,512000,Research Staff Salaries,PAY,PAY2602001341,E100173,Casey Martinez,Postdoctoral researcher payroll,5210.33
UNIV1,JR260200141,2/13/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,552100,Consultant Services,AP,VCH2602000627,V200014,Midwest University Subaward Office,External statistical consulting,937.07
UNIV1,JR260200142,2/13/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2602001594,E100136,Skyler Harris,Faculty effort charge,7829.72
UNIV1,JR260200159,2/13/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,511000,Faculty Salaries,PAY,PAY2602001795,E100092,Hayden Walker,Faculty salary allocation,4746.49
UNIV1,JR260200160,2/13/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,531100,Laboratory Supplies,AP,VCH2602000715,V200007,National Research Travel Services,Reagents and consumable laboratory supplies,992.39
UNIV1,JR260200190,2/13/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2602002143,E100068,Alex Harris,Summer research salary,2843.11
UNIV1,JR260200246,2/13/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,514000,Temporary Wages,PAY,PAY2602002783,E100011,Logan Johnson,Temporary field staff wages,1066.11
UNIV1,JR260200267,2/13/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,541100,Domestic Travel,TRV,EXP2602000199,V200011,Genome Analytics Partners,Domestic conference travel,2127.99
UNIV1,JR260200290,2/13/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2602003295,E100135,Avery Owens,Postdoctoral researcher payroll,2428.6
UNIV1,JR260200322,2/13/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2602003667,E100176,Emerson Singh,Research scientist payroll,2247.8
UNIV1,JR260200397,2/13/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D90015,RDSCI,561100,Core Facility Charges,INT,JRN2602000228,V200014,Midwest University Subaward Office,High-performance computing recharge,507.38
UNIV1,JR260200438,2/13/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2602005004,E100079,Quinn Patel,Employer fringe benefit allocation,114.83
UNIV1,JR260200475,2/13/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,531200,Computing and Office Supplies,AP,VCH2602002109,V200004,Bayou Chemical and Glass Co,Data storage media and peripherals,165.32
UNIV1,JR260200501,2/13/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2602005723,E100116,Rowan Harris,Benefit pool assessment,995.62
UNIV1,JR260200539,2/13/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,531100,Laboratory Supplies,AP,VCH2602002386,V200020,Advanced Sensor Technologies Inc,Field sampling consumables,46.9
UNIV1,JR260200548,2/13/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2602006247,E100167,Morgan Owens,Research scientist payroll,2716.51
UNIV1,JR260200028,2/14/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2602000319,E100072,Morgan Turner,Payroll fringe charge,1993.57
UNIV1,JR260200037,2/14/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2602000425,E100129,Riley Kim,Payroll fringe charge,403.14
UNIV1,JR260200047,2/14/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,533100,Software and Cloud Services,AP,VCH2602000205,V200006,Scholarly Publishing Group,Research software license,6396.7
UNIV1,JR260200058,2/14/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2602000655,E100034,Riley Turner,Benefit pool assessment,901.91
UNIV1,JR260200081,2/14/26,2026,8,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D12010,RDSCI,514000,Temporary Wages,PAY,PAY2602000909,E100167,Morgan Owens,Student hourly wages,737.26
UNIV1,JR260200104,2/14/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602001179,E100081,Emerson Turner,Doctoral research appointment,1221.21
UNIV1,JR260200108,2/14/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,531100,Laboratory Supplies,AP,VCH2602000476,V200016,Vector Consulting Associates,Reagents and consumable laboratory supplies,113.96
UNIV1,JR260200127,2/14/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,511000,Faculty Salaries,PAY,PAY2602001429,E100019,Reese Martinez,Summer research salary,3753.62
UNIV1,JR260200146,2/14/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602001643,E100161,Logan Turner,Graduate assistant payroll,1146.78
UNIV1,JR260200160,2/14/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2602001808,E100059,Morgan Nguyen,Employer fringe benefit allocation,399.88
UNIV1,JR260200170,2/14/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2602001914,E100059,Morgan Nguyen,Benefit pool assessment,693.07
UNIV1,JR260200203,2/14/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2602002289,E100130,Taylor Reed,Research scientist payroll,7362.62
UNIV1,JR260200224,2/14/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2602002537,E100106,Hayden Martinez,Summer research salary,8623.87
UNIV1,JR260200309,2/14/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,531100,Laboratory Supplies,AP,VCH2602001384,V200007,National Research Travel Services,Reagents and consumable laboratory supplies,2699.92
UNIV1,JR260200421,2/14/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2602004808,E100158,Avery Kim,Employer fringe benefit allocation,2004.55
UNIV1,JR260200422,2/14/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2602004823,E100161,Logan Turner,Payroll fringe charge,206.49
UNIV1,JR260200443,2/14/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,514000,Temporary Wages,PAY,PAY2602005062,E100021,Jordan Ibrahim,Temporary field staff wages,860.13
UNIV1,JR260200492,2/14/26,2026,8,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D90015,RDSCI,512000,Research Staff Salaries,PAY,PAY2602005624,E100056,Morgan Martinez,Laboratory technician payroll,1728.62
UNIV1,JR260200506,2/14/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2602005781,E100044,Hayden Foster,Faculty salary allocation,2264.69
UNIV1,JR260200541,2/14/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602006168,E100168,Jordan Harris,Graduate research assistant stipend,1230.35
UNIV1,JR260200545,2/14/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,531100,Laboratory Supplies,AP,VCH2602002414,V200015,Coastal State University Research,Reagents and consumable laboratory supplies,575.38
UNIV1,JR260200548,2/14/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2602006237,E100100,Taylor Kim,Benefit pool assessment,403.34
UNIV1,JR260200550,2/14/26,2026,8,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602006264,E100083,Taylor Singh,Doctoral research appointment,1220.7
UNIV1,JR260200003,2/15/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602000018,E100096,Cameron Kim,Doctoral research appointment,1757.91
UNIV1,JR260200020,2/15/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2602000220,E100007,Finley Ibrahim,Employer fringe benefit allocation,710.86
UNIV1,JR260200027,2/15/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,531100,Laboratory Supplies,AP,VCH2602000115,V200009,Precision Field Equipment LLC,Reagents and consumable laboratory supplies,174.89
UNIV1,JR260200068,2/15/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,512000,Research Staff Salaries,PAY,PAY2602000770,E100068,Alex Harris,Laboratory technician payroll,4478.53
UNIV1,JR260200082,2/15/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602000927,E100029,Avery Owens,Graduate assistant payroll,2561.64
UNIV1,JR260200105,2/15/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2602001193,E100107,Quinn Harris,Employer fringe benefit allocation,513.63
UNIV1,JR260200134,2/15/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602001510,E100003,Riley Singh,Doctoral research appointment,1508.28
UNIV1,JR260200142,2/15/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,531100,Laboratory Supplies,AP,VCH2602000632,V200013,Greenline Environmental Testing,Glassware and sample preparation supplies,1453.09
UNIV1,JR260200157,2/15/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,533100,Software and Cloud Services,AP,VCH2602000703,V200017,Campus Central Stores,Research software license,147.36
UNIV1,JR260200200,2/15/26,2026,8,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D14030,RDSCI,531200,Computing and Office Supplies,AP,VCH2602000899,V200004,Bayou Chemical and Glass Co,Computer accessories and office supplies,134.62
UNIV1,JR260200208,2/15/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2602002349,E100023,Logan Martinez,Payroll fringe charge,656.24
UNIV1,JR260200225,2/15/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,581100,Participant Support Costs,AP,VCH2602001009,V200003,Delta Research Instruments LLC,Research subject reimbursement,97.22
UNIV1,JR260200238,2/15/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,541100,Domestic Travel,TRV,EXP2602000181,V200019,Open Access Journal Services,Field research travel,83.94
UNIV1,JR260200257,2/15/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2602002927,E100016,Taylor Walker,Laboratory technician payroll,2346.71
UNIV1,JR260200286,2/15/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,511000,Faculty Salaries,PAY,PAY2602003262,E100093,Blake Patel,Faculty salary allocation,6413.66
UNIV1,JR260200311,2/15/26,2026,8,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D90015,RDSCI,541100,Domestic Travel,TRV,EXP2602000239,V200016,Vector Consulting Associates,Domestic conference travel,1572.69
UNIV1,JR260200362,2/15/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602004138,E100131,Jordan Chen,Doctoral research appointment,2057.47
UNIV1,JR260200384,2/15/26,2026,8,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2602004372,E100139,Parker Walker,Benefit pool assessment,4006.68
UNIV1,JR260200389,2/15/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602004432,E100151,Sage Foster,Graduate assistant payroll,1623.5
UNIV1,JR260200437,2/15/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602004997,E100080,Skyler Reed,Graduate research assistant stipend,1350.12
UNIV1,JR260200438,2/15/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,531100,Laboratory Supplies,AP,VCH2602001931,V200015,Coastal State University Research,Glassware and sample preparation supplies,45.07
UNIV1,JR260200462,2/15/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2602005282,E100058,Taylor Owens,Employer fringe benefit allocation,3073.18
UNIV1,JR260200474,2/15/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2602005408,E100168,Jordan Harris,Summer research salary,4547.82
UNIV1,JR260200476,2/15/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,561100,Core Facility Charges,INT,JRN2602000287,V200006,Scholarly Publishing Group,High-performance computing recharge,82.62
UNIV1,JR260200482,2/15/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2602005501,E100011,Logan Johnson,Postdoctoral researcher payroll,5836.5
UNIV1,JR260200482,2/15/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602005505,E100155,Jordan Harris,Doctoral research appointment,1707.35
UNIV1,JR260200484,2/15/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2602005527,E100039,Emerson Harris,Research scientist payroll,5135.47
UNIV1,JR260200531,2/15/26,2026,8,PRJ-250417-03,INDIRECT,AWD-FED-25-00417,52010,D12010,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2602000397,V200010,Data Harbor Cloud Systems,F&A cost distribution,11192.07
UNIV1,JR260200027,2/16/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2602000303,E100039,Emerson Harris,Laboratory technician payroll,3333.76
UNIV1,JR260200074,2/16/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2602000839,E100102,Parker Walker,Payroll fringe charge,1837.76
UNIV1,JR260200096,2/16/26,2026,8,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D12010,RDSCI,561100,Core Facility Charges,INT,JRN2602000049,V200017,Campus Central Stores,High-performance computing recharge,5371.45
UNIV1,JR260200128,2/16/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,561100,Core Facility Charges,INT,JRN2602000068,V200018,Research Participant Services,Microscopy core facility usage,1386.3
UNIV1,JR260200159,2/16/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,531200,Computing and Office Supplies,AP,VCH2602000710,V200019,Open Access Journal Services,General project supplies,1187.53
UNIV1,JR260200183,2/16/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,511000,Faculty Salaries,PAY,PAY2602002063,E100110,Reese Patel,Summer research salary,6007.26
UNIV1,JR260200279,2/16/26,2026,8,PRJ-250417-01,INDIRECT,AWD-FED-25-00417,52010,D13040,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2602000210,V200014,Midwest University Subaward Office,Indirect cost assessment,7960.37
UNIV1,JR260200282,2/16/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2602003209,E100177,Taylor Martinez,Payroll fringe charge,539.54
UNIV1,JR260200289,2/16/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602003284,E100073,Parker Bennett,Graduate research assistant stipend,942.67
UNIV1,JR260200300,2/16/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602003421,E100164,Logan Nguyen,Graduate research assistant stipend,1217.26
UNIV1,JR260200317,2/16/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2602003618,E100014,Morgan Owens,Benefit pool assessment,1413.06
UNIV1,JR260200359,2/16/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2602004093,E100076,Alex Ibrahim,Laboratory technician payroll,3690.27
UNIV1,JR260200374,2/16/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2602004272,E100080,Skyler Reed,Payroll fringe charge,397.03
UNIV1,JR260200498,2/16/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,581100,Participant Support Costs,AP,VCH2602002199,V200013,Greenline Environmental Testing,Participant travel support,905.55
UNIV1,JR260200539,2/16/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602006140,E100082,Casey Patel,Graduate research assistant stipend,1104.37
UNIV1,JR260200020,2/17/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2602000214,E100149,Logan Harris,Benefit pool assessment,953.15
UNIV1,JR260200046,2/17/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,511000,Faculty Salaries,PAY,PAY2602000531,E100023,Logan Martinez,Summer research salary,7914.03
UNIV1,JR260200062,2/17/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,531100,Laboratory Supplies,AP,VCH2602000281,V200018,Research Participant Services,Reagents and consumable laboratory supplies,6992.37
UNIV1,JR260200133,2/17/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602001498,E100021,Jordan Ibrahim,Graduate assistant payroll,1386.2
UNIV1,JR260200146,2/17/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602001644,E100081,Emerson Turner,Graduate research assistant stipend,2008.64
UNIV1,JR260200168,2/17/26,2026,8,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602001887,E100002,Rowan Lewis,Doctoral research appointment,2113.47
UNIV1,JR260200169,2/17/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,552100,Consultant Services,AP,VCH2602000761,V200020,Advanced Sensor Technologies Inc,Specialized technical consulting,557.52
UNIV1,JR260200204,2/17/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,541200,Foreign Travel,TRV,EXP2602000163,V200004,Bayou Chemical and Glass Co,Foreign field site travel,5924.73
UNIV1,JR260200217,2/17/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2602002450,E100170,Casey Singh,Summer research salary,2995.7
UNIV1,JR260200235,2/17/26,2026,8,PRJ-250417-02,INDIRECT,AWD-FED-25-00417,52010,D14030,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2602000179,V200013,Greenline Environmental Testing,F&A cost distribution,3785.36
UNIV1,JR260200297,2/17/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,571100,Publication and Dissemination,AP,VCH2602001342,V200014,Midwest University Subaward Office,Open access publication fee,1381.48
UNIV1,JR260200365,2/17/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2602004171,E100122,Avery Johnson,Faculty effort charge,2714.66
UNIV1,JR260200408,2/17/26,2026,8,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2602004662,E100018,Sage Ellis,Research scientist payroll,2625.55
UNIV1,JR260200435,2/17/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,533100,Software and Cloud Services,AP,VCH2602001917,V200011,Genome Analytics Partners,Research software license,1893.29
UNIV1,JR260200459,2/17/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,521000,Fringe Benefits,PAY,PAY2602005248,E100034,Riley Turner,Payroll fringe charge,1376.2
UNIV1,JR260200469,2/17/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602005356,E100143,Finley Kim,Graduate research assistant stipend,1849.53
UNIV1,JR260200523,2/17/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2602005979,E100147,Cameron Walker,Doctoral research appointment,1147.11
UNIV1,JR260200526,2/17/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2602006009,E100034,Riley Turner,Employer fringe benefit allocation,2071.74
UNIV1,JR260200026,2/18/26,2026,8,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2602000291,E100071,Cameron Kim,Employer fringe benefit allocation,511.56
UNIV1,JR260200045,2/18/26,2026,8,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,531100,Laboratory Supplies,AP,VCH2602000196,V200008,University Core Imaging Center,Field sampling consumables,1478.5
UNIV1,JR260200055,2/18/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2602000625,E100018,Sage Ellis,Laboratory technician payroll,4899.07
UNIV1,JR260200059,2/18/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,532100,Scientific Equipment,AP,VCH2602000265,V200018,Research Participant Services,Specialized research equipment,8592.72
UNIV1,JR260200124,2/18/26,2026,8,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,521000,Fringe Benefits,PAY,PAY2602001398,E100047,Alex Nguyen,Employer fringe benefit allocation,731.87
